year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl,fpl,fpw
2015,CS,dbfs,Male,2015-7-23,1,0,43.54340022,35.90295487,7.641181949,2.815252731,29.96017907,29.88012869,15.47286428,9.546185759
2015,CS,dbfw,Male,2015-7-23,0,0,41.95250191,34.07951063,7.876318686,2.243671154,33.09321395,32.99948777,18.90187114,6.540513081
2015,CS,dbfy,Male,2015-7-23,0,0,45.19734569,37.26120142,7.937515875,2.413004826,30.22579163,30.17671239,15.38819744,9.588519177
2015,CS,dbgc,Male,2015-6-29,4,1,41.92291508,34.42146728,7.508813818,2.730585895,29.72696215,30.02569427,16.48886631,9.757852849
2015,CS,dbgm,Male,2015-6-29,5,0,41.79053425,34.33420964,7.457442215,3.005969012,29.57898357,29.5250508,14.71086276,9.038184743
2015,CS,dblbp,Male,2015-7-23,0,0,43.0500381,35.3312463,7.726314453,2.923765981,28.93443189,29.02773262,16.04436542,9.461518923
2015,CS,dblbr,Male,2015-7-23,0,0,41.97571755,34.18937431,7.791190416,2.37152231,29.48545635,29.82585514,15.47286428,9.609685886
2015,CS,dblbs,Male,2015-7-23,0,0,42.6174202,35.67919313,6.94348912,2.984582169,29.59783888,29.47793159,14.98602997,9.757852849
2015,CS,dblbu,Male,2015-7-23,0,0,43.68974685,35.60363644,8.086127339,2.415324697,29.23785878,29.10676911,16.002032,9.73668614
2015,CS,dbmlb,Male,2015-6-29,0,0,43.97088308,35.70022437,8.276860554,2.734522902,30.18659724,30.20581026,16.02319871,9.906019812
2015,CS,dbmo,Male,2015-6-29,0,0,42.52400305,34.26932097,8.255452544,3.431356363,31.47076454,31.75748455,19.93903988,7.493014986
2015,CS,dbmu,Male,2015-7-7,0,1,42.93832021,35.17957836,7.768296503,2.497671662,29.37098891,29.45385446,13.92769452,9.186351706
2015,CS,dbmv,Male,2015-7-7,8,1,44.51366946,36.61928711,7.896998561,2.349504699,30.03063034,30.4659724,18.37270341,9.588519177
2015,CS,dbmw,Male,2015-7-7,0,0,43.32054017,35.74099568,7.579574126,2.582423165,29.50612141,29.74682076,16.19253239,9.884853103
2015,CS,dboo,Male,2015-7-7,0,0,43.42480738,36.00292524,7.431445263,2.351028702,28.92249809,29.04967827,15.91736517,9.440352214
2015,CS,dbop,Male,2015-7-7,1,0,43.75177377,35.75057573,8.002387605,2.165633731,28.97151384,29.17541063,16.63703327,9.503852341
2015,CS,dbos,Male,2015-7-7,0,1,42.54643129,34.94701126,7.599585133,2.032114131,28.50824867,28.18307722,16.59469986,8.911184489
2015,CS,dbov,Male,2015-7-7,9,1,43.94412835,36.07329608,7.876318686,2.403145373,29.86251164,30.22391415,14.77436288,9.461518923
2015,CS,dbplb,Male,2015-7-7,0,0,42.8835069,35.27715689,7.62001524,2.372182711,28.98992041,29.39173017,17.48370163,9.461518923
2015,CS,dbpm,Male,2015-7-7,0,0,45.05152824,36.95846668,8.116819067,2.49848023,31.17432902,30.7774384,19.26170519,7.979849293
2015,CS,dbpp,Male,2015-7-7,0,0,43.54043688,35.17984083,8.372656845,2.773160613,30.36921091,30.45514774,15.0495301,9.546185759
2015,CS,dbrc,Male,2015-7-7,0,0,41.01199306,34.89406485,6.14345102,2.095504191,29.92907459,29.59136398,17.69536872,9.757852849
2015,CS,dbrv,Male,2015-6-29,0,0,43.35265007,35.49798916,7.855702311,3.11179409,30.87266108,31.00611506,15.95969859,10.1176869
2015,CS,dbry,Male,2015-6-29,0,0,43.32912539,36.02584032,7.311374989,3.433185166,28.9832783,28.96835154,15.02836339,9.292185251
2015,CS,dbsf,Male,2015-6-29,0,0,42.44621963,35.55866565,6.888586911,3.069828973,30.24537719,30.35078528,15.68453137,10.05418678
2015,CS,dbsg,Male,2015-7-23,0,0,44.56521886,36.75018627,7.816967234,2.518927271,29.96863094,29.96659682,15.26119719,9.715519431
2015,CS,dbslb,Male,2015-7-7,0,0,43.50995259,35.89577512,7.620751842,2.455431378,30.03849801,29.93135001,16.17136568,9.757852849
2015,CS,dbso,Male,2015-7-7,9,0,43.32833799,35.70824232,7.620751842,2.05328084,28.68414825,28.80010795,15.47286428,9.588519177
2015,CS,dbsr,Male,2015-7-22,1,1,42.91958344,35.53968758,7.388273643,2.265726865,28.65680933,28.69636991,14.64736263,8.784184235
2015,CS,dbss,Male,2015-6-13,0,0,41.60852172,33.31605707,8.297781729,2.58658454,28.96591737,28.75254001,15.57869782,9.334518669
2015,CS,dbuo,Male,2015-6-13,0,0,45.48774871,37.04203708,8.445753958,2.71008382,32.01271273,31.86787529,16.51003302,9.779019558
2015,CS,dbvf,Male,2015-6-13,0,0,43.05779358,35.29176192,7.771670477,2.476593853,29.69175557,29.89180848,11.45118957,9.144018288
2015,CS,dbvg,Male,2015-6-13,0,0,43.65204047,35.79713403,7.855160444,2.159004318,30.92466345,30.92631657,15.36703073,9.207518415
2015,CS,dbww,Male,2015-7-22,2,1,46.22496402,38.19570739,8.048056896,2.455702311,29.85217805,29.67999958,16.80636695,9.630852595
2015,CS,dbvy,Male,2015-6-30,4,0,44.16838964,36.35228177,7.816133266,2.542210651,31.75753958,31.62386546,14.47802896,9.715519431
2015,CS,dbym,Male,2015-7-22,0,0,44.1166201,36.26657777,7.85330624,2.582423165,29.81431716,29.79911523,15.87503175,9.461518923
2015,CS,fcf,Male,2015-7-22,0,0,43.31664973,35.40190077,7.916378799,2.667339768,28.90661248,29.11947337,16.31953264,9.588519177
2015,CS,fcp,Male,2015-6-13,0,0,43.22648379,35.44587249,7.797654729,2.476593853,29.72868724,29.9231585,14.98602997,9.503852341
2015,CS,fdbu,Male,2015-7-22,0,0,42.37786386,34.73622047,7.64165185,2.75687918,28.36478283,28.46742655,16.04436542,9.461518923
2015,CS,ffp,Male,2015-7-22,0,0,44.93700364,36.91561256,8.029328592,2.753708407,29.47079417,29.66054949,14.30869528,9.588519177
2015,CS,ffs,Male,2015-6-13,4,0,41.59103802,33.88277877,7.708868851,2.222504445,29.75087842,29.52316908,16.78520024,9.271018542
2015,CS,fgs,Male,2015-6-13,20,0,43.47028194,35.29557616,8.17498095,2.497671662,30.27102913,30.07926721,13.61019389,8.487850309
2015,CS,flbg,Male,2015-6-30,0,0,41.5509017,33.40112607,8.150944035,2.62680552,29.56260689,29.41009229,13.69486072,9.715519431
2015,CS,flblb,Male,2015-6-30,0,0,43.60747185,35.98607654,7.622953179,2.519193972,30.37154559,30.28776564,18.98653797,9.779019558
2015,CS,fmw,Male,2015-6-30,0,0,41.83578444,34.09686309,7.749356532,2.667090001,29.91558716,29.86934214,15.81153162,9.355685378
2015,CS,foc,Male,2015-6-13,0,0,43.04441622,35.83033613,7.217970536,2.819066971,31.2060685,31.30860003,16.9333672,9.779019558
2015,CS,folb,Male,2015-6-13,0,0,44.73104733,36.6834688,8.052366438,2.416344933,31.12819829,30.81842985,15.15536364,9.503852341
2015,CS,fpm,Male,2015-6-30,0,0,42.04740073,34.27366861,7.77651342,2.667339768,28.11189781,28.23154263,15.32469732,9.038184743
2015,CS,fpo,Male,2015-6-30,0,1,44.28729574,36.46903734,7.818800271,2.54000508,30.01363771,30.32031157,16.59469986,9.800186267
2015,CS,fpw,Male,2015-6-13,0,0,45.12982813,37.34542376,7.794208788,2.561171789,29.76946702,29.96037169,16.10786555,9.165184997
2015,CS,frs,Male,2015-6-13,2,0,43.13908221,35.58214376,7.556989247,2.392680552,30.20666963,29.80476039,15.64219795,9.630852595
2015,CS,fsm,Male,2015-7-22,0,0,44.51471933,36.76718313,7.747739395,3.026911354,30.02811151,29.89635509,15.72686479,9.630852595
2015,CS,fsu,Male,2015-6-30,7,0,43.90404707,35.89963593,8.009101685,2.526030819,30.02047032,29.84471467,14.68969605,9.546185759
2015,CS,fudb,Male,2015-7-22,1,0,42.3145881,34.61016002,7.704711709,2.667339768,29.81579036,29.45000423,17.3990348,9.228685124
2015,CS,fus,Male,2015-6-13,2,0,41.53511134,34.63807468,6.914549996,2.255719245,30.32960164,30.25542079,16.51003302,9.376852087
2015,CS,fuw,Male,2015-7-22,0,0,43.70195157,35.41129879,8.298023029,2.709338752,28.59239057,28.83675176,16.91220049,9.52501905
2015,CS,fuy,Male,2015-7-22,2,1,43.47675049,35.56097706,7.916802134,2.349602066,29.07046397,29.28352172,18.33036999,9.31335196
2015,CS,fvc,Male,2015-6-13,0,0,43.63083566,35.94120735,7.692227584,2.413004826,30.37630599,30.28954576,15.83269833,9.757852849
2015,CS,fvdb,Male,2015-6-13,0,0,41.26715773,33.37727119,7.899267632,2.033765134,27.91546651,28.35306282,14.64736263,8.741850817
2015,CS,fwf,Male,2015-7-6,0,0,44.94701549,36.60963085,8.339683346,1.883955635,30.64618788,30.53658242,16.63703327,10.18118703
2015,CS,fwg,Male,2015-6-30,3,0,43.30783168,34.94675726,8.361091356,2.3498857,30.15523664,29.85926679,16.29836593,9.31335196
2015,CS,fvlb,Male,2015-7-6,5,0,43.03118703,34.88895944,8.151930404,2.625014817,30.17062061,30.16767632,16.78520024,9.652019304
2015,CS,fvm,Male,2015-7-6,17,0,44.22706375,36.20816612,8.022292778,1.968618237,29.60203835,29.57473965,15.43053086,9.31335196
2015,CS,fwm,Male,2015-7-6,0,1,43.28633901,35.64524596,7.641181949,2.181093896,28.90379519,29.01438913,15.72686479,9.292185251
2015,CS,fwo,Male,2015-6-30,16,0,42.74164338,34.30449581,8.45,2.243772754,29.24472737,29.10563458,15.13419694,9.038184743
2015,CS,fwo,Male,2015-6-30,16,0,42.74164338,34.30449581,8.45,2.243772754,29.24472737,29.10563458,15.13419694,9.038184743
2015,CS,fwp,Male,2015-6-30,0,0,42.81730167,35.17860046,7.641300483,2.243772754,29.18442342,28.9083291,15.5151977,9.398018796
2015,CS,fvu,Male,2015-6-13,0,1,42.82326645,34.96039285,7.889052578,2.476864787,30.5058653,30.3314876,15.17653035,9.271018542
2015,CS,fwu,Male,2015-6-30,11,1,45.150381,36.80929642,8.342934553,2.84020828,29.39171112,29.59884006,15.93853188,9.334518669
2015,CS,fydb,Male,2015-7-6,0,0,44.18540767,36.14716789,8.043459487,2.499106765,29.20576793,29.01452883,17.56836847,9.757852849
2015,CS,fyg,Male,2015-6-30,0,0,43.06457963,35.366201,7.705727711,2.37152231,27.67703624,27.70755863,13.33502667,8.995851325
2015,CS,fym,Male,2015-6-30,0,0,44.47143764,36.30140547,8.176517653,2.522038777,29.42609855,29.34444374,14.98602997,9.292185251
2015,CS,fyp,Male,2015-6-30,0,0,44.33758784,36.03418,8.30342054,2.331800864,29.95269452,29.76817797,15.5151977,9.461518923
2015,CS,fyv,Male,2015-6-30,1,0,43.51737787,35.61941411,7.898018796,2.3498857,29.61487173,29.75427144,16.19253239,9.503852341
2015,CS,fyw,Male,2015-7-6,0,0,44.04792566,35.62379561,8.425654051,2.243772754,30.36608458,30.19205613,16.74286682,9.673186013
2015,CS,fyy,Male,2015-6-30,1,0,43.39307425,35.36987977,8.024443316,2.879917027,30.99654136,30.56998349,17.03920075,9.73668614
2015,CS,gcdb,Male,2015-6-30,0,0,44.17606469,35.39137245,8.78482347,2.434539836,29.01163322,28.94768648,16.40419948,9.779019558
2015,CS,gcf,Male,2015-6-30,0,0,43.9661883,36.11675557,7.854673609,2.500897468,30.83628609,30.62050842,16.15019897,9.588519177
2015,CS,gcg,Male,2015-6-30,0,0,44.02675895,36.17690289,7.865417831,2.673799848,30.37766912,30.47678435,16.002032,9.757852849
2015,CS,gcr,Male,2015-6-30,0,0,43.4491237,35.29505969,8.154567776,2.334489036,31.32612607,31.1429409,17.8647024,9.842519685
2015,CS,gcs,Male,2015-7-6,1,0,43.53211413,35.17930743,8.361277623,2.28149183,29.63828211,29.59023791,16.36186606,9.567352468
2015,CS,gcw,Male,2015-6-13,0,0,44.25214207,35.91560833,8.344356955,2.571733977,31.25264372,31.29916603,18.90187114,9.609685886
2015,CS,gdbg,Male,2015-7-6,8,1,43.05560494,35.3504572,7.705147744,2.201337736,28.7487173,28.70098214,15.81153162,9.080518161
2015,CS,gdbo,Male,2015-7-6,0,0,44.54133858,36.18813818,8.361815257,2.431131996,30.63919228,30.62241978,17.97053594,9.969519939
2015,CS,gdbr,Male,2015-6-30,4,0,43.1166074,35.09446279,8.022881212,2.373033613,30.54795953,30.09929092,16.51003302,9.842519685
2015,CS,gdbs,Male,2015-6-13,0,0,42.48626281,35.66888917,6.817784269,1.891431716,30.4855897,30.33175853,15.87503175,9.779019558
2015,CS,gdbv,Male,2015-6-30,0,0,43.12065871,35.73301583,7.387668275,2.43500127,30.21487596,30.27861316,13.18685971,9.419185505
2015,CS,gdbw,Male,2015-6-30,0,0,43.31950301,35.14138515,8.183608501,2.526030819,30.54102955,30.73214376,14.3510287,9.271018542
2015,CS,gdbw,Male,2015-6-30,0,0,43.31950301,35.14138515,8.183608501,2.526030819,30.54102955,30.73214376,14.3510287,9.271018542
2015,CS,gdbw,Male,2015-6-30,0,0,43.31950301,35.14138515,8.183608501,2.526030819,30.54102955,30.73214376,14.3510287,9.271018542
2015,CS,gdbw,Male,2015-6-30,0,0,43.31950301,35.14138515,8.183608501,2.526030819,30.54102955,30.73214376,14.3510287,9.271018542
2015,CS,gff,Male,2015-7-6,0,1,43.12315638,35.44473796,7.708868851,2.497760562,30.14799128,30.25701888,18.79603759,9.482685632
2015,CS,gfm,Male,2015-6-30,0,0,44.30588435,35.8173821,8.48851071,2.443357887,30.05423758,29.81406104,16.27719922,9.821352976
2015,CS,gfo,Male,2015-6-13,0,0,41.09875963,33.90250191,7.197180594,2.095931759,28.81352341,28.8181695,15.45169757,9.271018542
2015,CS,gfw,Male,2015-7-6,1,0,43.22429092,35.45628651,7.768211836,1.799669799,30.29742613,30.46095589,16.29836593,9.249851833
2015,CS,ggc,Male,2015-7-6,0,0,41.70262891,34.801778,6.900867835,2.05491491,28.50586318,28.6491745,15.72686479,9.080518161
2015,CS,ggf,Male,2015-6-30,3,0,42.66062992,34.62126408,8.043599187,2.648886631,30.55193464,30.65076412,15.30353061,9.31335196
2015,CS,gglb,Male,2015-6-30,4,1,42.75501228,34.90474981,7.853877741,2.351028702,29.53572305,29.60981077,15.93853188,9.017018034
2015,CS,ggm,Male,2015-6-30,3,1,40.65278131,33.15063923,7.511675557,2.265726865,28.79142325,28.66633858,13.31385996,9.31335196
2015,CS,ggs,Male,2015-6-30,8,0,43.88258827,35.01312336,8.869481839,2.519193972,30.13752011,30.21604648,17.94936923,9.863686394
2015,CS,ggu,Male,2015-7-6,0,1,42.63901871,34.90824232,7.733269833,1.799669799,29.84011303,29.86403776,16.38303277,9.482685632
2015,CS,ggv,Male,2015-7-6,0,0,43.55905935,35.73555584,7.832397765,2.118364237,29.58381593,29.82368343,15.87503175,9.609685886
2015,CS,ggw,Male,2015-6-30,1,0,43.53666921,35.23794344,8.299077131,2.709423419,29.46582211,29.54095547,14.90136314,9.588519177
2015,CS,glbf,Male,2015-6-30,3,0,41.74466176,34.41853357,7.32808399,2.542210651,29.34996613,29.42136991,15.2823639,9.228685124
2015,CS,glbo,Male,2015-6-30,0,0,41.94206672,34.38099653,7.562323258,2.485534671,28.97381678,28.85298451,14.07586149,9.080518161
2015,CS,glbr,Male,2015-7-6,2,0,44.5843451,36.35213784,8.233849801,2.222906612,30.35665693,30.47080687,15.64219795,9.694352722
2015,CS,glbr,Male,2015-7-6,2,0,44.5843451,36.35213784,8.233849801,2.222906612,30.35665693,30.47080687,15.64219795,9.694352722
2015,CS,glbs,Male,2015-6-30,3,0,42.83908221,34.75336974,8.086681907,2.331800864,29.92752307,30.01367793,15.36703073,9.461518923
2015,CS,glbu,Male,2015-6-13,0,1,39.00645585,32.44859453,6.636025739,2.286004572,28.71206291,28.7424964,15.38819744,9.10168487
2015,CS,glbv,Male,2015-6-13,0,0,43.16041825,35.09721869,8.06496063,2.730585895,29.40470959,29.06568241,16.51003302,9.122851579
2015,CS,gmm,Male,2015-6-24,0,0,42.53112353,34.51861824,8.02355008,2.775747185,30.09765261,29.7924202,16.17136568,9.376852087
2015,CS,gmy,Male,2015-6-24,0,0,43.67065871,35.51804674,8.16017272,2.857586149,31.5938934,31.51787317,13.27152654,9.292185251
2015,CS,gmy,Male,2015-6-24,0,0,43.67065871,35.51804674,8.16017272,2.857586149,31.5938934,31.51787317,13.27152654,9.292185251
2015,CS,gof,Male,2015-6-24,8,0,43.64870883,35.60602828,8.04334942,2.604279909,30.0843578,29.98040386,17.46253493,9.334518669
2015,CS,gog,Male,2015-6-24,6,0,44.13260943,36.00457201,8.128126323,2.669105072,30.0741745,29.6768923,14.92252985,9.694352722
2015,CS,gom,Male,2015-7-6,0,0,43.60463974,35.43391753,8.171691643,1.926170519,30.05634578,30.09966133,16.51003302,9.038184743
2015,CS,gop,Male,2015-7-6,0,0,42.33756668,34.74292609,7.600736601,2.286101939,29.25622301,29.38369317,17.03920075,9.52501905
2015,CS,gor,Male,2015-7-6,0,0,44.20229024,36.15374227,8.065875032,2.564317162,30.50188595,30.32368343,17.3990348,9.73668614
2015,CS,gov,Male,2015-6-24,9,0,44.28967911,36.24096605,8.052366438,2.815172297,30.43031073,30.214423,17.22970113,9.419185505
2015,CS,gpdb,Male,2015-6-24,0,0,43.32941749,35.13954788,8.192502752,2.921310643,30.19095123,30.12966303,15.83269833,9.186351706
2015,CS,gpg,Male,2015-7-6,0,0,44.04506816,35.83809584,8.250838202,2.181813564,28.77063119,28.68196808,16.44653289,9.398018796
2015,CS,gpp,Male,2015-6-24,0,0,42.95025823,33.99468292,8.985886038,3.017424435,29.7938172,29.03348785,15.36703073,9.271018542
2015,CS,gpr,Male,2015-6-24,0,0,43.08026416,35.22448142,7.856955381,2.497760562,29.76040555,30.02424012,16.17136568,9.461518923
2015,CS,gpu,Male,2015-6-24,2,0,44.15817035,35.79427652,8.364092795,2.587884176,30.32273728,30.38718991,15.49403099,9.52501905
2015,CS,gpu,Male,2015-6-24,2,0,44.15817035,35.79427652,8.364092795,2.587884176,30.32273728,30.38718991,15.49403099,9.52501905
2015,CS,gpv,Male,2015-6-24,0,0,43.79400135,35.45486834,8.340648548,2.35188807,30.52164296,30.03762383,14.94369655,9.503852341
2015,CS,gpw,Male,2015-6-23,0,0,43.09555076,34.94095335,8.174295149,2.455702311,30.2826306,30.43699941,15.30353061,9.800186267
2015,CS,gpy,Male,2015-7-6,0,0,43.13117856,35.16914317,7.962086191,2.180272627,29.74512742,29.64174287,17.06036745,9.419185505
2015,CS,grdb,Male,2015-7-22,0,1,44.56075269,36.28272797,8.27837609,2.328435357,29.63024511,28.71918974,16.53119973,9.567352468
2015,CS,grf,Male,2015-7-6,5,0,45.22541698,37.14238845,8.090364914,2.649983067,29.89278004,30.08682584,18.1187029,9.440352214
2015,CS,grm,Male,2015-6-24,10,0,43.54518669,35.42103971,8.129006858,2.561523156,29.94688426,29.56965541,15.64219795,9.398018796
2015,CS,gru,Male,2015-7-6,0,0,41.7346626,34.55778935,7.177042587,2.265231564,28.68334815,28.61123952,16.17136568,9.440352214
2015,CS,grv,Male,2015-7-6,0,0,43.94698586,36.26413089,7.683545,2.180272627,28.77415545,29.314931,16.17136568,9.609685886
2015,CS,gsdb,Male,2015-6-24,1,0,44.15474981,35.47793159,8.679282025,2.772919313,29.63864618,29.73751376,16.02319871,9.334518669
2015,CS,gsf,Male,2015-6-24,16,0,42.37694099,34.37484125,8.011116756,2.583117433,29.4683346,29.28462874,15.5151977,9.271018542
2015,CS,gslb,Male,2015-6-24,10,0,43.0488316,35.1158708,7.937545508,2.830725595,29.20299932,28.70989332,14.54152908,8.614850563
2015,CS,gsp,Male,2015-7-6,0,0,40.68772754,33.6854373,7.006980781,2.182736432,28.54714249,28.49596774,14.94369655,9.292185251
2015,CS,gss,Male,2015-7-22,1,0,45.61567606,37.25346287,8.366099399,2.688172043,30.73992465,30.78639827,17.69536872,9.757852849
2015,CS,gsu,Male,2015-7-6,0,0,44.07252561,36.23940818,7.833511134,2.120476674,30.01392134,30.0228156,15.93853188,9.652019304
2015,CS,gsu,Male,2015-7-6,0,0,44.07252561,36.23940818,7.833511134,2.120476674,30.01392134,30.0228156,15.93853188,9.652019304
2015,CS,gsw,Male,2015-6-24,0,0,42.23241893,34.56440606,7.68643214,2.592811786,29.38912243,29.01874735,14.83786301,9.080518161
2015,CS,gug,Male,2015-6-23,0,0,41.28251207,33.36260266,7.921128609,2.287570908,29.32847557,29.19813521,15.81153162,9.52501905
2015,CS,gulb,Male,2015-7-6,0,0,42.87513335,35.8684997,7.006980781,2.290800948,29.67883117,29.77547202,15.11303023,9.503852341
2015,CS,gum,Male,2015-7-6,0,1,43.65168487,36.1180044,7.535378037,2.079620693,30.43095208,30.10081068,13.8641944,9.482685632
2015,CS,gup,Male,2015-7-6,0,0,43.33789264,35.40560494,7.958936585,2.265726865,29.26977606,29.0271209,15.47286428,9.715519431
2015,CS,gvc,Male,2015-6-23,0,0,45.53561934,36.51296673,9.035111337,2.803691474,30.40415926,30.27942173,16.36186606,9.821352976
2015,CS,gwdb,Male,2015-7-6,0,0,44.89796376,36.45576581,8.446816527,2.203881974,30.80161079,30.70621031,16.31953264,9.694352722
2015,CS,gvf,Male,2015-7-6,0,0,37.82876979,29.29268479,8.536089239,2.023609347,30.63632207,30.40444078,17.6318686,8.191516383
2015,CS,gvg,Male,2015-7-22,0,0,46.02239014,37.52004487,8.512200491,2.477952756,30.47811362,30.5156549,15.55753112,9.609685886
2015,CS,gwg,Male,2015-6-24,7,0,43.46973161,35.3178012,8.180242994,2.462716959,28.69463636,29.24674033,15.09186352,9.271018542
2015,CS,gvo,Male,2015-6-24,0,0,42.73676657,34.52355008,8.21336466,2.859465752,28.66506646,28.72179536,14.60502921,9.482685632
2015,CS,gwo,Male,2015-6-24,9,0,43.83813818,35.63873084,8.199415799,2.52319448,30.05921387,29.41232961,15.9808653,9.228685124
2015,CS,gwp,Male,2015-6-24,0,0,45.15776395,36.85868682,8.299077131,2.689505546,31.34291127,31.32010837,16.44653289,10.16002032
2015,CS,gwr,Male,2015-6-23,0,0,42.16410549,34.4006477,7.786186606,2.647193294,28.40505038,28.13269198,13.65252731,8.932351198
2015,CS,gvs,Male,2015-6-24,0,0,42.61241639,34.34806536,8.289272712,2.50492761,30.43798789,30.47106299,17.03920075,10.01185336
2015,CS,gws,Male,2015-7-6,0,0,43.20143934,34.48072983,8.723791381,2.499106765,28.02103548,28.17121963,14.60502921,9.419185505
2015,CS,gvu,Male,2015-6-24,0,0,43.90179494,35.70823808,8.202446872,2.624756583,30.08518119,30.32765854,15.89619846,9.461518923
2015,CS,gwu,Male,2015-7-6,0,0,42.79689273,33.75984675,9.101905004,2.688506477,27.9731712,27.94657099,12.99635933,9.10168487
2015,CS,gwv,Male,2015-7-6,2,0,43.25730251,35.10960545,8.171691643,2.997163661,30.13510287,30.0089768,15.91736517,9.652019304
2015,CS,gww,Male,2015-7-6,0,0,45.27335535,36.71624333,8.557243248,2.43500127,31.04702608,30.74768648,17.14503429,10.09652019
2015,CS,gww,Male,2015-7-6,0,0,45.27335535,36.71624333,8.557243248,2.43500127,31.04702608,30.74768648,17.14503429,10.09652019
2015,CS,gvy,Male,2015-7-6,9,1,44.36430023,37.00791212,7.367504868,2.138781644,30.0768034,30.26966176,16.29836593,9.482685632
2015,CS,gylb,Male,2015-7-17,0,0,45.38285073,36.81402506,8.576280586,2.563356193,31.38188976,31.50438998,17.03920075,9.990686648
2015,CS,gyv,Male,2015-6-15,0,0,43.67094234,34.77692829,8.907035814,2.71008382,30.2394611,30.50444501,15.59986453,9.779019558
